0:00,4842
1:00,5347
2:00,6878
3:00,6832
4:00,7585
5:00,7495
6:00,8106
7:00,6423
8:00,6733
9:00,6675
10:00,4880
11:00,6392
12:00,5926
13:00,5978
14:00,7593
15:00,5207
16:00,4414
17:00,8973
18:00,8772
19:00,7052
20:00,5969
21:00,5056
22:00,4937
23:00,4990
